course_id,title,platform,provider,level,duration,rating,skills,price
894,Claves de la Dirección de Empresas,Coursera,IESE Business School,Beginner,450.0,4.8,"['"" Communication""', '"" Market Analysis""', '"" Financial Analysis""', '{"" Business Analysis""', '"" Culture""', '"" Leadership and Management""', '"" Media Strategy & Planning""', '"" Persona Research""', '"" Marketing""', '"" General Accounting""', '"" Collaboration""', '"" Financial Accounting""', '"" Finance""', '"" Data Analysis""', '"" Behavioral Economics""', '"" Operational Analysis""', '"" Strategy""', '"" Accounting""', '"" Problem Solving""}', '"" Business Psychology""', '"" Benefits""', '"" Influencing""', '"" Human Resources""', '"" Accounts Payable and Receivable""', '"" Business Intelligence""', '"" Calculus""', '"" Process Analysis""', '"" Strategy and Operations""', '"" Marketing Psychology""']",0.0
895,Analysing: Numeric and digital literacies,Coursera,Macquarie University,Beginner,450.0,4.6,"['"" Customer Analysis""', '"" Communication""', '"" Market Analysis""', '"" Data Visualization""', '"" Financial Analysis""', '"" Organizational Development""', '{"" Business Analysis""', '"" Big Data""', '"" Management Accounting""', '"" Research and Design""', '"" Entrepreneurship""', '"" Leadership and Management""', '"" Correlation And Dependence""', '"" Financial Management""', '"" Marketing""', '"" Financial Accounting""', '"" Finance""', '"" Data Analysis""', '"" Market Research""', '"" Probability & Statistics""', '"" Accounting""', '"" Tableau Software""}', '"" Digital Marketing""', '"" Data Analysis Software""', '"" Business Intelligence""', '"" General Statistics""', '"" Data Visualization Software""', '"" Probability Distribution""']",0.0
896,Initiating and Planning Projects,Coursera,"University of California, Irvine",All Levels,150.0,4.7,"['{"" Project Management""', '"" Conflict Management""', '"" Planning""}', '"" Leadership and Management""']",0.0
897,Fundamentals of Social Media Advertising,Coursera,Meta,Beginner,150.0,4.8,"['"" Sales""', '"" Marketing""', '"" Communication""', '{"" Advertising""', '"" Social Media""', '"" Marketing Design""', '"" Research and Design""', '"" Digital Marketing""', '"" Brand Management""}']",0.0
898,Health Information Literacy for Data Analytics,Coursera,"University of California, Davis",Intermediate,450.0,4.4,"['"" Data Warehousing""', '"" Data Structures""', '"" Databases""', '"" Data Management""', '"" Clinical Data Management""', '"" Load""}', '"" Big Data""', '"" Transform""', '"" Leadership and Management""', '"" Data Model""', '{"" Data Analysis""', '"" Extract""']",0.0
899,Water Cooperation and Diplomacy,Coursera,University of Geneva,Intermediate,150.0,,"['{"" Negotiation""}']",0.0
900,Big Data,Coursera,University of California San Diego,Beginner,450.0,4.5,"['"" Machine Learning""', '"" Data Visualization""', '"" Big Data""', '"" Data Mining""', '"" Leadership and Management""', '"" Data Warehousing""', '"" Load""', '"" Databases""', '"" Human Learning""}', '"" Statistical Programming""', '"" Distributed Computing Architecture""', '"" Data Architecture""', '"" Algorithms""', '"" Data Model""', '"" Exploratory Data Analysis""', '"" Probability & Statistics""', '"" Data Management""', '"" SQL""', '"" Cloud Computing""', '"" Machine Learning Algorithms""', '"" Extract""', '"" Data Analysis Software""', '"" Data Structures""', '"" Process Analysis""', '"" Statistical Visualization""', '"" Graph Theory""', '"" Mathematics""', '"" Apache""', '"" Database Design""', '"" Transform""', '"" PostgreSQL""', '{"" Data Analysis""']",0.0
901,Ethical Leadership,Coursera,The University of Notre Dame,Beginner,450.0,4.8,"['{"" Leadership and Management""', '"" Communication""}']",0.0
902,Mastering Final Cut Pro,Coursera,LearnQuest,Beginner,150.0,4.5,"['"" Interactive Design""', '"" Computer Graphic Techniques""', '{"" Media Production""', '"" Visual Design""', '"" Social Media""}', '"" Graphics Software""', '"" Media Strategy & Planning""', '"" Creativity""', '"" Computer Graphics""']",0.0
903,Finance for Non-Financial Managers,Coursera,Emory University,Intermediate,150.0,4.4,"['"" Financial Management""', '"" Data Analysis""}', '"" General Accounting""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Financial Analysis""', '"" Business Analysis""', '"" Financial Accounting""', '"" Finance""', '"" Leadership and Management""', '{"" Accounting""']",0.0
904,Refugees in the 21st Century,Coursera,University of London,Beginner,150.0,4.8,"['{""(501 reviews)""}']",0.0
905,Operations Analytics,Coursera,University of Pennsylvania,All Levels,35.0,4.7,"['"" Spreadsheet Software""', '"" Operations Research""', '"" Statistical Analysis""}', '"" Probability & Statistics""', '"" Mathematics""', '"" Operations Management""', '"" Forecasting""', '"" Leadership and Management""', '{"" Data Analysis""', '"" Mathematical Theory & Analysis""']",0.0
906,Introduction to Scrum Master Training,Coursera,LearnQuest,Beginner,150.0,4.7,"['"" Collaboration""', '"" Planning""', '"" Scrum (Software Development)""', '"" Product Management""', '"" Business Communication""', '"" Software Engineering""}', '"" Product Development""', '{"" Agile Software Development""', '"" Leadership and Management""', '"" Product Lifecycle""', '"" Project Management""']",0.0
907,Foundations of Teaching for Learning: Introduction,Coursera,Commonwealth Education Trust,All Levels,35.0,4.6,"['{"" Human Learning""', '"" Planning""}']",0.0
908,Improving Leadership & Governance in Nonprofit Organizations,Coursera,University at Buffalo,Beginner,450.0,4.4,"['{"" Leadership and Management""', '"" Marketing""', '"" Sales""', '"" Leadership Development""', '"" Performance Management""', '"" Strategy""', '"" Strategy and Operations""', '"" Organizational Development""', '"" Planning""', '"" Business Psychology""', '"" Risk Management""}', '"" Entrepreneurship""', '"" Supply Chain and Logistics""']",0.0
909,Dirección y Gestión de Negocios,Coursera,Universidad de Palermo,Beginner,150.0,4.8,"['"" Customer Analysis""', '{"" Communication""', '"" Organizational Development""', '"" Planning""', '"" Leadership and Management""', '"" Negotiation""', '"" Innovation""', '"" Persona Research""', '"" Computational Logic""', '"" Professional Development""}', '"" Marketing""', '"" Load""', '"" Marketing Design""', '"" Finance""', '"" Behavioral Economics""', '"" Operational Analysis""', '"" Project Management""', '"" Business""', '"" User Experience Design""', '"" Strategy""', '"" Decision Making""', '"" Continuous Integration""', '"" Econometrics""', '"" Marketing Management""', '"" Probability & Statistics""', '"" Business Communication""', '"" Human Resources""', '"" Extract""', '"" Business Intelligence""', '"" Process Analysis""', '"" Strategy and Operations""', '"" General Statistics""', '"" Cloud Load Balancing""', '"" Transform""', '"" Probability Distribution""']",0.0
910,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,Coursera,HEC Paris,Intermediate,35.0,4.6,"['"" Financial Management""', '"" Market Analysis""', '"" Financial Analysis""', '"" Mathematics""', '"" Correlation And Dependence""}', '"" Investment Management""', '{"" Finance""', '"" Leadership and Management""', '"" Risk Management""', '"" Statistical Analysis""']",0.0
911,Cybersecurity Compliance Framework & System Administration,Coursera,IBM,Beginner,150.0,4.7,"['{"" Cryptography""', '"" System Software""}', '"" Linux""']",0.0
912,Foundations of Global Health,Coursera,Johns Hopkins University,Beginner,450.0,4.7,"['{"" Leadership and Management""', '"" Training""', '"" Planning""', '"" Culture""}', '"" Human Learning""']",0.0
913,Building No-Code Apps with AppSheet,Coursera,Google Cloud,Beginner,450.0,4.7,"['"" User Experience Design""', '"" Spreadsheet Software""', '"" Databases""', '"" Data Management""', '"" User Experience""', '"" Google Cloud Platform""', '"" Mobile Development""}', '"" Mobile Development Tools""', '"" Cloud Applications""', '{"" Application Development""']",0.0
914,A Crash Course in Causality:  Inferring Causal Effects from Observational Data,Coursera,University of Pennsylvania,Intermediate,150.0,4.7,"['"" Regression""', '"" Probability Distribution""', '"" Statistical Tests""', '"" Probability & Statistics""', '"" Data Analysis""', '"" Statistical Programming""}', '{"" General Statistics""', '"" Experiment""', '"" Statistical Analysis""', '"" R Programming""']",0.0
915,Data Modeling in Power BI,Coursera,Microsoft,Beginner,35.0,4.3,"['"" Data Model""', '{"" Data Analysis""', '"" Power BI""}']",0.0
916,The Nuts and Bolts of Machine Learning,Coursera,Google,Advanced,150.0,4.8,"['{"" Machine Learning""', '"" Python Programming""}']",0.0
917,Coding for Beginners: An Easy Introduction,Coursera,IBM,Beginner,2.0,2.9,"['{"" Computer Programming""', '"" Python Programming""}']",0.0
918,Children's Human Rights - An Interdisciplinary Introduction,Coursera,University of Geneva,Beginner,150.0,4.7,"['{""(2k reviews)""}']",0.0
919,Цифровий маркетинг і електронна комерція від Google,Coursera,Google,Beginner,450.0,4.9,"['"" Sales""', '"" Market Analysis""', '"" Social Media""', '"" Web Development Tools""', '"" Marketing""', '"" Account Management""}', '"" Business Analysis""', '"" Data Analysis""', '{"" Digital Marketing""', '"" Algorithms""', '"" Google App Engine""', '"" Problem Solving""', '"" Marketing Management""', '"" Strategy""', '"" Advertising""', '"" Process Analysis""', '"" Data Structures""', '"" Search Engine Optimization""', '"" E-Commerce""', '"" Advertising Sales""']",0.0
920,Data Science: Statistics and Machine Learning,Coursera,Johns Hopkins University,Intermediate,450.0,4.4,"['"" Regression""', '"" Machine Learning""', '"" Data Visualization""', '{"" R Programming""', '"" Web Development""}', '"" Statistical Machine Learning""', '"" Machine Learning Software""', '"" Product Development""', '"" Correlation And Dependence""', '"" Basic Descriptive Statistics""', '"" Computer Graphics""', '"" Natural Language Processing""', '"" Statistical Programming""', '"" Data Analysis""', '"" Algorithms""', '"" Data Model""', '"" Exploratory Data Analysis""', '"" Statistical Analysis""', '"" Problem Solving""', '"" Probability & Statistics""', '"" Human Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""', '"" Estimation""', '"" Applied Machine Learning""', '"" Statistical Tests""', '"" Interactive Data Visualization""', '"" Plot (Graphics)""', '"" General Statistics""', '"" Probability Distribution""']",0.0
921,Foundations of Data Science: K-Means Clustering in Python,Coursera,University of London,Beginner,150.0,4.6,"['"" Applied Machine Learning""', '"" Python Programming""', '"" Machine Learning""', '"" Machine Learning Algorithms""}', '"" Data Visualization""', '"" Statistical Programming""', '"" General Statistics""', '"" Computer Programming""', '"" Basic Descriptive Statistics""', '{"" Data Analysis""', '"" Statistical Analysis""']",0.0
922,Conflict Management,Coursera,"University of California, Irvine",Beginner,450.0,4.4,"['"" Conflict Management""', '"" Communication""', '"" Leadership and Management""}', '{"" Collaboration""']",0.0
923,Politics and Economics of International Energy,Coursera,Sciences Po,Beginner,150.0,4.7,"['{""(1.7k reviews)""}']",0.0
924,"Penetration Testing, Incident Response and Forensics",Coursera,IBM,Beginner,35.0,4.6,"['"" Python Programming""', '{"" Security Strategy""', '"" Leadership and Management""}', '"" Computer Security Incident Management""', '"" Computer Programming""']",0.0
925,English Composition I,Coursera,Duke University,Beginner,150.0,4.6,"['{"" Writing""}']",0.0
926,Data Warehousing for Business Intelligence,Coursera,University of Colorado System,Advanced,450.0,4.5,"['"" Data Visualization""', '"" Critical Thinking""', '"" Leadership and Management""', '"" Business Analysis""', '"" Databases""', '"" Load""', '"" Data Analysis""', '"" Data Architecture""', '"" Data Model""', '"" Database Application""', '"" Performance Management""', '{"" Data Warehousing""', '"" Database Administration""', '"" Data Management""', '"" SQL""', '"" Extract""', '"" Business Intelligence""', '"" Systems Design""', '"" Warehouse Management""', '"" Database Design""', '"" Transform""', '"" Marketing Design""}']",0.0
927,Algorithmic Toolbox,Coursera,University of California San Diego,Intermediate,150.0,4.6,"['{"" Algorithms""', '"" Theoretical Computer Science""', '"" Problem Solving""', '"" Data Structures""', '"" Computational Thinking""', '"" Critical Thinking""', '"" Software Testing""}', '"" Computer Programming Tools""', '"" Computer Programming""', '"" Computational Logic""', '"" Programming Principles""']",0.0
928,Gender Analytics: Gender Equity through Inclusive Design,Coursera,University of Toronto,Beginner,450.0,4.8,"['"" Communication""', '"" Leadership Development""', '"" Organizational Development""', '"" Critical Thinking""', '"" Market Research""}', '"" Leadership and Management""', '"" Innovation""', '"" Business Analysis""', '"" Data Analysis""', '{"" Research and Design""', '"" Human Computer Interaction""', '"" Emotional Intelligence""', '"" Statistical Analysis""', '"" User Experience Design""', '"" Decision Making""', '"" Problem Solving""', '"" Strategy""', '"" Probability & Statistics""', '"" Data Management""', '"" Change Management""', '"" Business Psychology""', '"" User Experience""', '"" Human Resources""', '"" Creativity""', '"" Strategy and Operations""', '"" General Statistics""', '"" People Development""', '"" People Analysis""']",0.0
929,ChatGPT for Beginners: Save time with Microsoft Excel,Coursera,Coursera Project Network,Intermediate,2.0,4.6,"['"" Microsoft Excel""}', '{"" Data Management""']",0.0
930,Blood Film Morphology - A Practical Guide,Coursera,University of Western Australia,Intermediate,150.0,4.8,"['{""(50 reviews)""}']",0.0
931,Flores Master of Business Administration,Coursera,Louisiana State University,All Levels,,,['{Degree}'],0.0
932,Managerial Economics and Business Analysis,Coursera,University of Illinois at Urbana-Champaign,Beginner,450.0,4.8,"['"" Financial Analysis""', '"" Game Theory""', '"" Correlation And Dependence""', '"" Leadership and Management""', '"" Investment Management""', '"" Microsoft Excel""}', '"" Financial Management""', '"" Marketing""', '{"" Market Analysis""', '"" Business Analysis""', '"" Financial Accounting""', '"" Finance""', '"" Data Analysis""', '"" Securities Trading""', '"" Behavioral Economics""', '"" Risk Management""', '"" Exploratory Data Analysis""', '"" Statistical Analysis""', '"" Market Research""', '"" Probability Distribution""', '"" Banking""', '"" Decision Making""', '"" Econometrics""', '"" Probability & Statistics""', '"" Accounting""', '"" Strategy""', '"" Regulations and Compliance""', '"" Securities Sales""', '"" Statistical Tests""', '"" Strategy and Operations""', '"" General Statistics""', '"" Taxes""', '"" Basic Descriptive Statistics""']",0.0
933,Python for Cybersecurity,Coursera,Infosec,Intermediate,450.0,4.5,"['{"" Python Programming""', '"" Computer Programming""}']",0.0
934,Introduction to Systems Engineering,Coursera,University of Colorado Boulder,Beginner,450.0,5.0,"['{"" Risk Management""}']",0.0
935,People Analytics,Coursera,University of Pennsylvania,All Levels,35.0,4.6,"['"" Talent Management""', '"" Performance Management""', '"" Organizational Development""', '"" People Management""', '"" People Development""', '"" People Analysis""', '"" Leadership and Management""', '"" Human Resources""', '{"" Data Analysis""', '"" Collaboration""}', '"" Human Resources Operations""']",0.0
936,Foundations of Business Strategy,Coursera,University of Virginia,Beginner,35.0,4.8,"['"" Sales""', '"" Marketing""', '"" Market Analysis""}', '"" Strategy""', '"" Strategy and Operations""', '{"" Entrepreneurship""', '"" Leadership and Management""']",0.0
937,Science of Diet and Exercise,Coursera,National Academy of Sports Medicine,Intermediate,35.0,4.6,"['{""(35 reviews)""}']",0.0
938,Learn English: Advanced Grammar and Punctuation,Coursera,"University of California, Irvine",Advanced,450.0,4.8,"['{"" Writing""}']",0.0
939,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",Coursera,IBM,Intermediate,150.0,4.4,"['"" Cloud Computing""}', '"" Docker (Software)""', '{"" Kubernetes""']",0.0
940,Epidemiology for Public Health,Coursera,Imperial College London,Beginner,150.0,4.8,"['"" Regression""', '"" Statistical Tests""', '"" Probability & Statistics""', '"" Problem Solving""', '"" Critical Thinking""', '{"" Epidemiology""', '"" General Statistics""', '"" Data Analysis""', '"" Research and Design""', '"" Biostatistics""', '"" Basic Descriptive Statistics""', '"" Experiment""}', '"" Statistical Analysis""']",0.0
941,Machine Learning for All,Coursera,University of London,Beginner,35.0,4.7,"['{"" Algorithms""', '"" Machine Learning""', '"" Training""}', '"" Decision Making""', '"" Critical Thinking""', '"" Artificial Neural Networks""', '"" Statistical Machine Learning""', '"" Data Analysis""', '"" Human Learning""', '"" Deep Learning""', '"" Machine Learning Algorithms""']",0.0
942,Probability Theory: Foundation for Data Science,Coursera,University of Colorado Boulder,Intermediate,150.0,4.4,"['"" General Statistics""', '"" Mathematics""}', '"" Correlation And Dependence""', '{"" Probability & Statistics""', '"" Probability Distribution""']",0.0
943,Medical Billing and Coding Essentials,Coursera,MedCerts,Beginner,35.0,4.8,"['{""(82 reviews)""}']",0.0
944,Evaluations of AI Applications in Healthcare,Coursera,Stanford University,Beginner,150.0,4.5,"['{""(174 reviews)""}']",0.0
945,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),Coursera,Hebrew University of Jerusalem,All Levels,150.0,4.9,"['{"" Computer Programming""', '"" Computer Architecture""}']",0.0
946,Introduction to Genetics and Evolution,Coursera,Duke University,All Levels,150.0,4.8,"['{""(1.5k reviews)""}']",0.0
947,Cyber Security Fundamentals,Coursera,University of London,Beginner,35.0,4.7,"['"" Security Engineering""', '"" System Security""}', '"" Cryptography""', '"" Mobile Security""', '{"" Computer Security Incident Management""', '"" Computer Security Models""', '"" Leadership and Management""', '"" Risk Management""']",0.0
948,Introduction to Git and GitHub,Coursera,Google,Beginner,35.0,4.8,"['"" Python Programming""}', '{"" Collaboration""', '"" Computer Programming""']",0.0
949,Diversity and Inclusion for HR Professionals,Coursera,"University of California, Irvine",Beginner,35.0,4.7,"['"" Leadership Development""', '"" Recruitment""', '"" Organizational Development""', '"" Critical Thinking""', '"" Strategy and Operations""}', '"" Culture""', '{"" Change Management""', '"" Leadership and Management""', '"" Human Resources""', '"" Human Resources Operations""']",0.0
950,AI Foundations: Prompt Engineering with ChatGPT,Coursera,Arizona State University,Beginner,150.0,3.9,"['{""(8 reviews)""}']",0.0
951,Global Diplomacy: the United Nations in the World,Coursera,University of London,Beginner,150.0,4.7,"['{""(1.5k reviews)""}']",0.0
952,Advertising with Meta,Coursera,Meta,Beginner,150.0,4.8,"['"" Marketing""', '{"" Advertising""', '"" Social Media""', '"" Digital Marketing""', '"" Media Strategy & Planning""', '"" Marketing Management""}']",0.0
953,Rédaction de contrats,Coursera,University of Geneva,All Levels,150.0,4.8,"['{"" Leadership and Management""', '"" Writing""}']",0.0
954,Introduction to Cybersecurity & Risk Management,Coursera,"University of California, Irvine",Beginner,150.0,4.7,"['{"" Leadership and Management""', '"" Risk Management""}']",0.0
955,Business Models For Sustainability,Coursera,Copenhagen Business School,Beginner,150.0,4.7,"['{""(23 reviews)""}']",0.0
956,FinTech Law and Policy,Coursera,Duke University,Beginner,150.0,4.8,"['"" Financial Management""', '"" BlockChain""', '"" Payments""', '"" Accounts Payable and Receivable""', '"" Regulations and Compliance""', '"" Finance""', '"" Securities Trading""}', '"" Entrepreneurial Finance""', '{"" FinTech""', '"" Banking""']",0.0
957,Drug Discovery,Coursera,University of California San Diego,Beginner,150.0,4.6,"['{""(3.5k reviews)""}']",0.0
958,Introduction to Logic,Coursera,Stanford University,Intermediate,150.0,4.4,"['"" Critical Thinking""}', '{"" Computational Logic""', '"" Mathematics""', '"" Problem Solving""']",0.0
959,Financing and Investing in Infrastructure,Coursera,Università Bocconi,All Levels,150.0,4.8,"['"" Financial Management""', '"" Financial Analysis""', '"" Strategy and Operations""', '"" Contract Management""', '"" Business Analysis""}', '"" Investment Management""', '{"" Finance""', '"" Leadership and Management""', '"" Risk Management""', '"" Project Management""']",0.0
960,EDIVET: Do you have what it takes to be a veterinarian?,Coursera,The University of Edinburgh,All Levels,150.0,4.8,"['{""(2.3k reviews)""}']",0.0
961,SAS Advanced Programmer,Coursera,SAS,Intermediate,450.0,4.8,"['"" Databases""', '"" Statistical Programming""', '"" Data Analysis""', '{"" SAS (Software)""', '"" Data Management""}', '"" SQL""', '"" Computer Programming""']",0.0
962,Schizophrenia,Coursera,Wesleyan University,Intermediate,150.0,4.8,"['{""(2.1k reviews)""}']",0.0
963,Negotiations,Coursera,University of Pennsylvania,Beginner,35.0,4.5,"['{""(32 reviews)""}']",0.0
964,"Innovation Through Design: Think, Make, Break, Repeat",Coursera,The University of Sydney,Beginner,150.0,4.7,"['"" Interactive Design""', '"" Problem Solving""', '"" Product Design""', '"" Critical Thinking""', '{"" Creativity""', '"" User Experience""', '"" Research and Design""', '"" User Experience Design""}', '"" Design and Product""', '"" Innovation""']",0.0
965,Introduction to Public Speaking,Coursera,University of Washington,Beginner,150.0,4.8,"['{"" Communication""', '"" Process Analysis""', '"" Problem Solving""', '"" Decision Making""', '"" Strategy""', '"" Continuous Delivery""', '"" Critical Thinking""', '"" Human Learning""', '"" Creativity""', '"" Professional Development""', '"" Writing""}']",0.0
966,The Social Context of Mental Health and Illness,Coursera,University of Toronto,All Levels,150.0,4.7,"['{"" Communication""}']",0.0
967,Blockchain Revolution in Financial Services,Coursera,INSEAD,Beginner,450.0,4.7,"['"" Security Strategy""', '"" Network Security""', '"" System Security""', '"" Organizational Development""', '"" Leadership and Management""', '"" Innovation""', '"" Financial Management""', '"" Cryptography""', '"" Financial Accounting""', '"" Distributed Computing Architecture""', '"" Finance""', '"" Business Process Management""', '"" Planning""}', '"" Payments""', '"" Business Transformation""', '"" Problem Solving""', '"" Accounting""', '{"" BlockChain""', '"" FinTech""', '"" Banking""']",0.0
968,Diversité et inclusion sur le lieu de travail,Coursera,ESSEC Business School,Beginner,35.0,4.9,"['"" Collaboration""', '"" Strategy""', '"" Conflict Management""', '"" Strategy and Operations""}', '"" HR Tech""', '"" Business Psychology""', '{"" Business Communication""', '"" Entrepreneurship""', '"" People Management""', '"" Emotional Intelligence""']",0.0
969,Introduction to Industrial Bioprocess Development,Coursera,Technical University of Denmark (DTU),Beginner,150.0,4.8,"['{"" Experiment""}']",0.0
970,Creative Writing: The Craft of Plot,Coursera,Wesleyan University,All Levels,35.0,4.7,"['{"" Storytelling""}']",0.0
971,Foundations of Software Testing and Validation,Coursera,University of Leeds,Beginner,35.0,4.7,"['{"" Software Testing""}']",0.0
972,Responsive Website Development and Design,Coursera,University of London,Beginner,450.0,4.5,"['"" Javascript""', '"" Web Design""', '"" Interactive Design""', '"" Web Development Tools""', '"" Databases""', '"" Back-End Web Development""', '"" Database Application""', '"" Decision Making""', '"" Problem Solving""', '"" User Experience""', '"" Computer Programming""', '"" HTML and CSS""', '"" Computational Thinking""', '{"" Web Development""', '"" Front-End Web Development""', '"" Application Development""', '"" Design and Product""', '"" Process Analysis""}', '"" Programming Principles""']",0.0
973,High Stakes Leadership: Leading in Times of Crisis,Coursera,University of Michigan,Intermediate,35.0,4.7,"['{"" Leadership and Management""', '"" Communication""', '"" Leadership Development""', '"" Organizational Development""', '"" Business Psychology""', '"" Finance""', '"" Entrepreneurship""', '"" Human Resources Operations""', '"" Risk Management""', '"" Human Resources""', '"" Change Management""}']",0.0
974,Web3 and Blockchain in Global Commerce,Coursera,INSEAD,Beginner,450.0,4.7,"['{"" BlockChain""', '"" Software Security""}', '"" Strategy""', '"" Cryptography""', '"" Strategy and Operations""', '"" Business Transformation""', '"" System Security""', '"" Network Model""', '"" Network Security""', '"" Distributed Computing Architecture""', '"" Internet Of Things""', '"" Finance""', '"" FinTech""', '"" Leadership and Management""', '"" Risk Management""', '"" Innovation""']",0.0
975,Building Scalable Java Microservices with Spring Boot and Spring Cloud,Coursera,Google Cloud,Intermediate,35.0,4.3,"['"" Cloud Infrastructure""', '{"" Cloud Applications""', '"" Kubernetes""}', '"" Google Cloud Platform""', '"" Cloud Computing""', '"" Java Programming""', '"" Cloud Platforms""', '"" Google App Engine""']",0.0
976,Positive Psychology,Coursera,The University of North Carolina at Chapel Hill,All Levels,150.0,4.7,"['{""(5.8k reviews)""}']",0.0
977,GenAI for Everyone,Coursera,Fractal Analytics,Beginner,35.0,4.2,"['{"" Critical Thinking""', '"" Problem Solving""}']",0.0
978,Excel Fundamentals for Data Analysis,Coursera,Macquarie University,Intermediate,150.0,4.8,"['"" Spreadsheet Software""', '{"" Business Analysis""', '"" Data Analysis""', '"" Leadership and Management""', '"" Microsoft Excel""}']",0.0
979,Formal Financial Accounting,Coursera,University of Illinois at Urbana-Champaign,Beginner,150.0,4.8,"['"" Accounts Payable and Receivable""', '"" Payments""', '"" General Accounting""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Financial Accounting""', '"" Cost Accounting""', '"" Finance""', '"" Financial Analysis""}', '{"" Accounting""']",0.0
980,Cost and Economics in Pricing Strategy,Coursera,University of Virginia,Beginner,35.0,4.8,"['"" Sales""', '"" Marketing""', '"" Strategy""', '"" Strategy and Operations""', '"" Business Analysis""', '"" Product Management""', '{"" Entrepreneurship""', '"" Leadership and Management""', '"" Design and Product""', '"" Product Strategy""}']",0.0
981,Essentials of Management and Strategic Planning,Coursera,"University of California, Irvine",Beginner,35.0,4.6,"['"" Sales""', '"" Marketing""', '"" Strategy""', '"" Supply Chain and Logistics""}', '"" Strategy and Operations""', '"" Planning""', '{"" Entrepreneurship""', '"" Leadership and Management""', '"" People Management""']",0.0
982,English for Journalism,Coursera,University of Pennsylvania,All Levels,150.0,4.8,"['{"" Journalism""}']",0.0
983,Professional Selling: 3 Steps to High-Performance,Coursera,University System of Georgia,Beginner,450.0,4.7,"['{""(17 reviews)""}']",0.0
984,Global Energy and Climate Policy,Coursera,University of London,Beginner,150.0,4.7,"['{""(610 reviews)""}']",0.0
985,Marketing Digital,Coursera,Universidade de São Paulo,Beginner,150.0,4.8,"['"" Marketing""', '"" Customer Analysis""', '"" Search Engine Optimization""}', '"" Market Analysis""', '"" Social Media""', '"" Strategy""', '"" Marketing Design""', '"" Product Marketing""', '{"" Digital Marketing""', '"" E-Commerce""', '"" Media Strategy & Planning""']",0.0
986,Fundamentals of Technology Sales,Coursera,"University of Maryland, College Park",Beginner,150.0,4.6,"['"" Sales""', '{"" Communication""', '"" Sales Systems""', '"" Decision Making""', '"" Problem Solving""', '"" Business Communication""', '"" Negotiation""}']",0.0
987,Aboriginal Worldviews and Education,Coursera,University of Toronto,Beginner,150.0,4.7,"['{"" Critical Thinking""}']",0.0
988,Entrepreneurship Strategy: From Ideation to Exit,Coursera,HEC Paris,Beginner,35.0,4.8,"['"" Marketing""', '"" Strategy""', '"" Decision Making""', '"" Strategy and Operations""', '"" Organizational Development""', '"" Sales""}', '"" Business Development""', '{"" Entrepreneurship""', '"" Entrepreneurial Finance""', '"" People Development""', '"" Leadership and Management""']",0.0
989,The hidden value – Lean in manufacturing and services,Coursera,École des Ponts ParisTech,Beginner,35.0,4.8,"['{"" Strategy and Operations""', '"" Performance Management""', '"" Organizational Development""}', '"" Business Analysis""', '"" Operations Management""', '"" Business Psychology""', '"" Entrepreneurship""', '"" Leadership and Management""', '"" Business Process Management""']",0.0
990,Spreadsheets for Beginners using Google Sheets,Coursera,Coursera Project Network,Beginner,2.0,4.7,"['{"" Data Analysis""', '"" Microsoft Excel""}']",0.0
991,AI and Climate Change,Coursera,DeepLearning.AI,Beginner,35.0,4.8,"['{"" Computer Vision""}']",0.0
992,Finanzas personales,Coursera,Universidad Nacional Autónoma de México,All Levels,150.0,4.8,"['{"" Behavioral Economics""', '"" Account Management""', '"" Strategy""', '"" Planning""', '"" Strategy and Operations""}', '"" Finance""', '"" Benefits""', '"" Investment Management""', '"" Negotiation""', '"" Emotional Intelligence""']",0.0
993,Social and Economic Networks:  Models and Analysis,Coursera,Stanford University,Advanced,150.0,4.8,"['"" Network Architecture""', '"" Statistical Analysis""}', '{"" Network Analysis""', '"" Probability Distribution""', '"" Mathematical Theory & Analysis""']",0.0
994,Business and Marketing Strategies,Coursera,University of London,Beginner,450.0,4.4,"['{"" Leadership and Management""', '"" Marketing""', '"" Market Analysis""', '"" Strategy""', '"" Marketing Management""', '"" Strategy and Operations""', '"" Operations Management""}', '"" Market Research""']",0.0
995,Interviewing and Resume Writing in English,Coursera,"University of Maryland, College Park",Intermediate,450.0,4.6,"['"" Marketing""', '{"" Communication""', '"" Strategy""', '"" Recruitment""', '"" Decision Making""}', '"" Critical Thinking""', '"" Business Communication""', '"" Leadership and Management""', '"" Human Resources""', '"" Writing""', '"" Professional Development""']",0.0
996,Strategic Sales Management,Coursera,Fundação Instituto de Administração,Intermediate,450.0,4.5,"['"" Marketing""', '"" Customer Analysis""', '"" Market Analysis""', '"" Strategy""', '"" Decision Making""', '"" Strategy and Operations""', '"" Customer Relationship Management""', '"" Business Analysis""', '"" Business Intelligence""}', '"" B2B Sales""', '"" Entrepreneurship""', '"" Leadership and Management""', '{"" Sales""']",0.0
