Course link,Course Code,Category,Sub Category,Name ,Instructure,Topic,Resource Type
https://ocw.mit.edu/courses/res-2-002-finite-element-procedures-for-solids-and-structures-spring-2010/,RES.2-002 , Graduate,courses,Finite Element Procedures for Solids and Structures,"Klaus-Jürgen Bathe, ","Engineering, Mechanical Engineering, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-220-quantitative-reasoning-statistical-methods-for-planners-i-spring-2009/,11.22, Graduate,courses,Quantitative Reasoning & Statistical Methods for Planners I,"Ezra Haber Glenn, ","Mathematics, Probability and Statistics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-160-identification-estimation-and-learning-spring-2006/,2.16, Graduate,courses,"Identification, Estimation, and Learning","Prof. Harry Asada, ","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-250-beethoven-to-mahler-spring-2014/,21M.250 , Undergraduate,courses,Beethoven to Mahler,"Teresa M Neff, ","Music, Fine Arts, Music History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-418-field-seminar-international-relations-theory-fall-2011/,17.418," Graduate, Undergraduate",courses,Field Seminar: International Relations Theory,"Prof. M. Taylor Fravel, ","Social Science, Political Science, International Relations","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-437-financing-economic-development-fall-2016/,11.437, Graduate,courses,Financing Economic Development,"Prof. Karl Seidman, ","Economics, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-42-environmental-policy-and-economics-spring-2011/,14.42, Undergraduate,courses,Environmental Policy and Economics,"Dr. Hunt Allcott, ","Science, Economics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-14-materials-in-nuclear-engineering-spring-2015/,22.14, Graduate,courses,Materials in Nuclear Engineering,"Prof. Michael Short, ","Engineering, Materials Science and Engineering, Nuclear Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/sts-427-the-civil-war-and-the-emergence-of-modern-america-1861-1890-spring-2015/,STS.427 , Graduate,courses,"The Civil War and the Emergence of Modern America, 1861-1890","Prof. Merritt Roe Smith, ","Humanities, History, American History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-229-managing-global-integration-spring-2012/,15.229, Graduate,courses,Managing Global Integration,"Prof. José Santos, ","Management, Business, Globalization","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-241j-dynamic-systems-and-control-spring-2011/,6.241J , Graduate,courses,Dynamic Systems and Control,"Prof. Munther Dahleh, Prof. Emilio Frazzoli","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-488-urban-development-in-conflict-cities-planning-challenges-and-policy-innovations-fall-2015/,11.488, Graduate,courses,Urban Development in Conflict Cities: Planning Challenges and Policy Innovations,"Jota Samper, ","Humanities, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-003sc-engineering-dynamics-fall-2011/,2.003SC , Undergraduate,courses,Engineering Dynamics,"Prof. David Gossard, Prof. J. Kim Vandiver","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-06-fluid-dynamics-spring-2013/,2.06, Undergraduate,courses,Fluid Dynamics,"Prof. Kripa K Varanasi, ","Engineering, Mechanical Engineering, Fluid Mechanics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-224j-carrier-systems-fall-2003/,1.224J , Graduate,courses,Carrier Systems,"Prof. Cynthia Barnhart, Prof. Nigel Wilson","Engineering, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-522-politics-and-religion-fall-2006/,17.522, Graduate,courses,Politics and Religion,"Prof. Lily Tsai, ","Humanities, Social Science, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-013-out-of-ground-zero-catastrophe-and-memory-fall-2005/,21G.013 , Undergraduate,courses,Out of Ground Zero: Catastrophe and Memory,"Prof. Charity Scribner, ","Humanities, Literature, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-225-advanced-workshop-in-writing-for-science-and-engineering-els-spring-2016/,21G.225 , Graduate,courses,Advanced Workshop in Writing for Science and Engineering (ELS),"Jane Dunphy, ","Humanities, Literature, Language","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-005-introduction-to-drama-fall-2016/,21L.005 , Undergraduate,courses,Introduction to Drama,"Dr. Anne Fleche, ","Humanities, Literature, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-271-symphony-and-concerto-spring-2007/,21M.271 , Undergraduate,courses,Symphony and Concerto,"Prof. Lowell Lindgren, ","Music, Fine Arts, Music History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-710-script-analysis-fall-2011/,21M.710 , Undergraduate,courses,Script Analysis,"Prof. Alan Brody, ","Humanities, Literature, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-24-ocean-wave-interaction-with-ships-and-offshore-energy-systems-13-022-spring-2002/,2.24, Graduate,courses,Ocean Wave Interaction with Ships and Offshore Energy Systems (13.022),"Prof. Paul D. Sclavounos, ","Engineering, Mechanical Engineering, Energy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-211-theory-of-knowledge-spring-2014/,24.211, Undergraduate,courses,Theory of Knowledge,"Prof. Declan Smithies, ","Humanities, Philosophy, Epistemology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/esd-932-engineering-ethics-spring-2006/,ESD.932 , Graduate,courses,Engineering Ethics,"Dr. Taft Broome, ","Engineering, Humanities, Ethics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-211-the-united-states-in-the-nuclear-age-spring-2016/,21H.211 , Undergraduate,courses,The United States in the Nuclear Age,"Prof. Caley Horan, ","Humanities, History, American History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-284-modern-astrophysics-spring-2006/,8.284, Undergraduate,courses,Modern Astrophysics,"Prof. Paul Schechter, ","Science, Physics, Astrophysics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-012-applied-macro-and-international-economics-spring-2011/,15.012, Graduate,courses,Applied Macro- and International Economics,"Prof. Alberto Cavallo, Prof. Roberto Rigobon","Economics, Social Science, Industrial Organization","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-801-machine-vision-fall-2004/,6.801, Undergraduate,courses,Machine Vision,"Prof. Berthold Horn, ","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-023j-global-climate-change-economics-science-and-policy-spring-2008/,15.023J , Graduate,courses,"Global Climate Change: Economics, Science, and Policy","Travis Franck, Prof. Henry Jacoby","Science, Economics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-835-entrepreneurial-marketing-spring-2002/,15.835, Graduate,courses,Entrepreneurial Marketing,"Prof. Jin Gyo Kim, ","Entrepreneurship, Business, Marketing","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-s07-globalhealth-lab-spring-2013/,15.S07 , Graduate,courses,GlobalHealth Lab,"Dr. Anjali Sastry, ","Health Care Management, Health and Medicine, Public Health","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-263j-data-communication-networks-fall-2002/,6.263J , Graduate,courses,Data Communication Networks,"Prof. Dimitri Bertsekas, Prof. Eytan Modiano","Engineering, Computer Science, Electrical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-017-the-art-of-the-probable-literature-and-probability-spring-2008/,21L.017 , Undergraduate,courses,The Art of the Probable: Literature and Probability,"Prof. Noel Jackson, Prof. Alvin Kibel","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-30-feedback-control-systems-fall-2010/,16.3, Undergraduate,courses,Feedback Control Systems,"Prof. Emilio Frazzoli, Prof. Jonathan P. How","Engineering, Aerospace Engineering, Guidance and Control Systems","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-307-weather-and-climate-laboratory-spring-2009/,12.307, Undergraduate,courses,Weather and Climate Laboratory,"Dr. Lodovica Illari, Prof. John Marshall","Science, Earth Science, Oceanography","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-219-becoming-the-next-bill-nye-writing-and-hosting-the-educational-show-january-iap-2015/,20.219, Undergraduate,courses,Becoming the Next Bill Nye: Writing and Hosting the Educational Show,"Chris Boebel, Elizabeth Choe","Communication, Social Science, Teaching and Education","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-705-oral-communication-in-spanish-spring-2004/,21G.705 , Undergraduate,courses,Oral Communication in Spanish,"Douglas Morgenstern, ","Humanities, Language, Spanish","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-385-interactive-music-systems-fall-2016/,21M.385 , Undergraduate,courses,Interactive Music Systems,"Eran Egozy, ","Engineering, Computer Science, Music","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/esd-141-technology-policy-negotiations-spring-2006/,ESD.141 , Graduate,courses,Technology Policy Negotiations,"Prof. Joel Cutcher-Gershenfeld, ","Engineering, Systems Engineering, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-525j-tumor-pathophysiology-and-transport-phenomena-fall-2005/,HST.525J , Graduate,courses,Tumor Pathophysiology and Transport Phenomena,"Dr. Rakesh Jain, ","Engineering, Health and Medicine, Transport Processes","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/mas-961-networks-complexity-and-its-applications-spring-2011/,MAS.961 , Graduate,courses,"Networks, Complexity and Its Applications","Prof. Cesar Hidalgo, ","Engineering, Mathematics, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/res-2-005-girls-who-build-make-your-own-wearables-workshop-spring-2015/,RES.2-005 , High School,courses,Girls Who Build: Make Your Own Wearables Workshop,"Elisabeth Astle, Mike Gibson","Engineering, Computer Science, Mechanical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-322-leading-organizations-ii-fall-2003/,15.322, Graduate,courses,Leading Organizations II,"Prof. John Van Maanen, ","Management, Leadership, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-641j-introduction-to-neural-networks-spring-2005/,9.641J , Graduate,courses,Introduction to Neural Networks,"Prof. Sebastian Seung, ","Science, Biology, Cognitive Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-949-city-visions-past-and-future-spring-2004/,11.949, Graduate,courses,City Visions: Past and Future,"Prof. Diane Davis, Prof. Lawrence Vale","Humanities, History, Architecture","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-70-social-psychology-spring-2013/,9.7, Undergraduate,courses,Social Psychology,"Stephan L. Chorover, ","Social Science, Psychology, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-744-marine-isotope-chemistry-fall-2012/,12.744, Graduate,courses,Marine Isotope Chemistry,"Kyrstin Fornace, Dr. Bill Jenkins","Science, Earth Science, Geochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-840-special-seminar-in-marketing-marketing-management-spring-2004/,15.84, Graduate,courses,Special Seminar in Marketing: Marketing Management,"Prof. Dan Ariely, Prof. Michael Norton","Business, Marketing, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-011-the-art-and-science-of-negotiation-spring-2006/,11.011, Undergraduate,courses,The Art and Science of Negotiation,"Prof. David Laws, ","Leadership, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-454-economic-crises-spring-2011/,14.454, Graduate,courses,Economic Crises,"Prof. Ricardo Caballero, ","Economics, Social Science, Political Economy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-100c-real-analysis-fall-2012/,18.100C , Undergraduate,courses,Real Analysis,"Prof. Paul Seidel, ","Mathematics, Calculus, Mathematical Analysis","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cms-361-networked-social-movements-media-mobilization-spring-2014/,CMS.361 , Undergraduate,courses,Networked Social Movements: Media & Mobilization,"Prof. Sasha Costanza-Chock, ","Communication, Social Science, Media Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-728-applied-quantum-and-statistical-physics-fall-2006/,6.728, Graduate,courses,Applied Quantum and Statistical Physics,"Prof. Terry Orlando, ","Science, Physics, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-459-bioengineering-journal-article-seminar-fall-2011/,16.459, Graduate,courses,Bioengineering Journal Article Seminar,"Dr. Alan Natapoff, Dr. Charles M. Oman","Engineering, Computer Science, Aerospace Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-231-physics-of-solids-i-fall-2006/,8.231, Undergraduate,courses,Physics of Solids I,"Prof. Xiao-Gang Wen, ","Science, Physics, Condensed Matter Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-306-advanced-partial-differential-equations-with-applications-fall-2009/,18.306, Graduate,courses,Advanced Partial Differential Equations with Applications,"Prof. Rodolfo Rosales, ","Mathematics, Applied Mathematics, Differential Equations","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-181-computation-for-biological-engineers-fall-2006/,20.181, Undergraduate,courses,Computation for Biological Engineers,"Prof. Eric Alm, Prof. Andrew Endy","Engineering, Science, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/20-430j-fields-forces-and-flows-in-biological-systems-fall-2015/,20.430J , Graduate,courses,"Fields, Forces, and Flows in Biological Systems","Prof. Mark Bathe, Prof. Alan Grodzinsky","Engineering, Science, Mechanical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-301-french-i-fall-2004/,21G.301 , Undergraduate,courses,French I,"Laura Ceia-Minjares, Cathy Culot","Humanities, Language, French","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-460-medieval-literature-love-sex-and-marriage-spring-2015/,21L.460 , Undergraduate,courses,"Medieval Literature: Love, Sex, and Marriage","Dr. Emily Griffiths Jones, ","Humanities, Literature, Criticism","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-706-studies-in-film-fall-2005/,21L.706 , Undergraduate,courses,Studies in Film,"Prof. Alvin Kibel, ","Humanities, Literature, Visual Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-520-a-networks-for-learning-regression-and-classification-spring-2001/,9.520-A , Graduate,courses,Networks for Learning: Regression and Classification,"Prof. Tomaso Poggio, Dr. Alessandro Verri","Science, Mathematics, Probability and Statistics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/es-269-passing-flexibility-in-race-and-gender-spring-2009/,ES.269 , Undergraduate,courses,Passing: Flexibility in Race and Gender,"Rachel Elizabeth Dillon, ","Humanities, Literature, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-951j-medical-decision-support-fall-2005/,HST.951J , Graduate,courses,Medical Decision Support,"Prof. Lucila Ohno-Machado, Prof. Staal Vinterbo","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-871-selected-topics-in-theoretical-particle-physics-branes-and-gauge-theory-dynamics-fall-2004/,8.871, Graduate,courses,Selected Topics in Theoretical Particle Physics: Branes and Gauge Theory Dynamics,"Prof. Amihay Hanany, ","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-001j-cityscope-new-orleans-spring-2007/,4.001J , Undergraduate,courses,CityScope: New Orleans,"Cherie Miot Abbanat, Prof. John Fernandez","Engineering, Architecture, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-343-photography-and-related-media-fall-2002/,4.343, Graduate,courses,Photography and Related Media,"Prof. Reiner Leist, ","Visual Arts, Media Studies, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-591j-language-processing-fall-2004/,9.591J , Graduate,courses,Language Processing,"Prof. Edward Gibson, ","Science, Humanities, Linguistics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-222-decisions-games-and-rational-choice-spring-2008/,24.222, Undergraduate,courses,"Decisions, Games, and Rational Choice","Prof. Robert Stalnaker, ","Humanities, Social Science, Philosophy","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-515-financial-accounting-fall-2003/,15.515, Graduate,courses,Financial Accounting,"Prof. Richard Frankel, Prof. Kin Lo","Management, Business, Finance","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/ec-050-recreate-experiments-from-history-inform-the-future-from-the-past-galileo-january-iap-2010/,EC.050 , Undergraduate,courses,Recreate Experiments from History: Inform the Future from the Past: Galileo,"Dr. Elizabeth Cavicchi, ","Humanities, History, Intellectual History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/ec-s01-internet-technology-in-local-and-global-communities-spring-2005-summer-2005/,EC.S01 , Undergraduate,courses,Internet Technology in Local and Global Communities,"Mr. Manish Gaudi, Prof. Paul Gray","Engineering, Entrepreneurship, Electrical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-289-communication-skills-for-academics-spring-2002/,15.289, Graduate,courses,Communication Skills for Academics,"Prof. Joanne Yates, ","Communication, Humanities, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-467j-property-rights-in-transition-spring-2005/,11.467J , Graduate,courses,Property Rights in Transition,"Prof. Annette M. Kim, ","Humanities, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-492-2-integrated-chemical-engineering-topics-i-introduction-to-biocatalysis-fall-2004/,10.492-2 , Undergraduate,courses,Integrated Chemical Engineering Topics I: Introduction to Biocatalysis,"Prof. Kristala L. Jones Prather, ","Engineering, Science, Chemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-879-research-seminar-in-system-dynamics-spring-2014/,15.879, Graduate,courses,Research Seminar in System Dynamics,"Prof. Hazhir Rahmandad, ","Engineering, Management, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/cms-951-workshop-ii-qualitative-social-science-methods-for-media-studies-spring-2015/,CMS.951 , Graduate,courses,Workshop II: Qualitative Social Science Methods for Media Studies,"Prof. Ian Condry, Prof. T. L. Taylor","Communication, Social Science, Media Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-088-introduction-to-c-memory-management-and-c-object-oriented-programming-january-iap-2010/,6.088, Undergraduate,courses,Introduction to C Memory Management and C++ Object-Oriented Programming,"Eunsuk Kang, Jean Yang","Engineering, Computer Science, Software Design and Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-068j-the-invention-of-french-theory-a-history-of-transatlantic-intellectual-life-since-1945-spring-2012/,21G.068J , Undergraduate,courses,The Invention of French Theory: A History of Transatlantic Intellectual Life since 1945,"Prof. Bruno Perreau, ","Humanities, Literature, Language","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-331-julius-caesar-and-the-fall-of-the-roman-republic-spring-2016/,21H.331 , Undergraduate,courses,Julius Caesar and the Fall of the Roman Republic,"Prof. William Broadhead, ","Humanities, History, European History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-968j-nature-environment-and-empire-spring-2010/,21H.968J , Graduate,courses,"Nature, Environment, and Empire","Prof. Harriet Ritvo, ","Science, Humanities, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-003-2-reading-fiction-spring-2007/,21L.003-2 , Undergraduate,courses,Reading Fiction,"Prof. Alisa Braithwaite, ","Humanities, Literature, Criticism","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-423j-introduction-to-anglo-american-folk-music-fall-2005/,21L.423J , Undergraduate,courses,Introduction to Anglo-American Folk Music,"Prof. Ruth Perry, Prof. George Ruckert","Music, Fine Arts, Performance Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21w-742-writing-about-race-spring-2013/,21W.742 , Undergraduate,courses,Writing About Race,"Dr. Sarah King, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-273-introduction-to-design-inquiry-fall-2004/,4.273, Graduate,courses,Introduction to Design Inquiry,"Prof. Terry Knight, ","Architecture, Fine Arts, Architectural Design","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-296-furniture-making-spring-2005/,4.296, Graduate,courses,Furniture Making,"Christopher Dewart, ","Engineering, Architecture, Mechanical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-a21-stories-without-words-photographing-the-first-year-fall-2006/,4.A21 , Undergraduate,courses,Stories Without Words: Photographing the First Year,"Mr. Keith McCluskey, ","Visual Arts, Fine Arts, Photography","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-045j-automata-computability-and-complexity-spring-2011/,6.045J , Undergraduate,courses,"Automata, Computability, and Complexity","Prof. Scott Aaronson, ","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-720-physiology-of-the-ear-fall-2004/,HST.720 , Graduate,courses,Physiology of the Ear,"Prof. John Guinan, Prof. John Rosowski","Science, Health and Medicine, Anatomy and Physiology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/wgs-700-changing-life-reading-the-intersections-of-gender-race-biology-and-literature-spring-2017/,WGS.700 , Graduate,courses,"Changing Life: Reading the Intersections of Gender, Race, Biology, and Literature","Prof. Mary Baine Campbell, Prof. Peter Taylor","Science, Earth Science, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-022-introduction-to-network-models-fall-2018/,1.022, Undergraduate,courses,Introduction to Network Models,"Dr. Amir Ajorlou, ","Engineering, Systems Engineering, Computational Modeling and Simulation","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-122-environment-and-society-fall-2002/,11.122, Undergraduate,courses,Environment and Society,"Prof. Dara O’Rourke, ","Engineering, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-431j-real-estate-finance-and-investment-fall-2006/,11.431J , Graduate,courses,Real Estate Finance and Investment,"Prof. David Geltner, Prof. Tod McGrath","Business, Finance, Real Estate","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-094j-systems-optimization-models-and-computation-sma-5223-spring-2004/,15.094J , Graduate,courses,Systems Optimization: Models and Computation (SMA 5223),"Prof. Robert Freund, Prof. Thomas Magnanti","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-967-managing-and-volunteering-in-the-non-profit-sector-spring-2005/,15.967, Graduate,courses,Managing and Volunteering In the Non-Profit Sector,"Prof. Paul Osterman, ","Management, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-01-classics-of-western-philosophy-spring-2016/,24.01, Undergraduate,courses,Classics of Western Philosophy,"Prof. Sally Haslanger, Milo Phillips-Brown","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-002-physics-and-chemistry-of-the-terrestrial-planets-fall-2008/,12.002, Undergraduate,courses,Physics and Chemistry of the Terrestrial Planets,"Prof. Leigh Royden, Prof. Benjamin Weiss","Science, Earth Science, Geophysics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/wgs-693-gender-race-and-the-complexities-of-science-and-technology-a-problem-based-learning-experiment-spring-2009/,WGS.693 , Graduate,courses,"Gender, Race, and the Complexities of Science and Technology: A Problem-Based Learning Experiment","Prof. Anne Fausto-Sterling, Prof. Peter Taylor","Teaching and Education, Society, Gender Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-520-computational-design-i-theory-and-applications-fall-2005/,4.52, Undergraduate,courses,Computational Design I: Theory and Applications,"Prof. Terry Knight, ","Engineering, Architecture, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-208-introduction-to-computers-in-public-management-ii-january-iap-2002/,11.208, Graduate,courses,Introduction to Computers in Public Management II,"Prof. Joseph Ferreira, Thomas Grayson","Engineering, Systems Engineering, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-412j-cognitive-robotics-spring-2016/,16.412J , Graduate,courses,Cognitive Robotics,"Prof. Brian Charles Williams, ","Engineering, Computer Science, Artificial Intelligence","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
