Link,Course name,Course code,school,location,status
https://online.stanford.edu/courses/csp-xmus59-did-it-matter-does-it-now-music-and-culture-grateful-dead,Did It Matter? Does It Now? The Music and Culture of the Grateful Dead,CSP-XMUS59,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xsci103w-diet-and-gene-expression-you-are-what-you-eat,Diet and Gene Expression: You Are What You Eat,CSP-XSCI103W,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/som-xche0025-digital-health-product-development,Digital Health Product Development,SOM-XCHE0025,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/ee264-digital-signal-processing,Digital Signal Processing,EE264,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/ee273-digital-systems-engineering,Digital Systems Engineering,EE273,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/xdgt090-digital-transformation-program-preview,Digital Transformation Program Preview,XDGT090,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/cee209s-disaster-resilience-seminar,Disaster Resilience Seminar,CEE209S,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/gsb-x0013-discover-paths-power,Discover the Paths to Power,GSB-X0013,Graduate School of Business,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/gsb-x0010-disrupt-your-business,Disrupt Your Business,GSB-X0010,Graduate School of Business,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/mse279-disruptive-innovations-new-globalization-era,Disruptive Innovations in New Globalization Era,MS&E279,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/cs244b-distributed-systems,Distributed Systems,CS244B,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/som-xche0029-diversity-equity-and-inclusion-healthcare,"Diversity, Equity, and Inclusion in Healthcare",SOM-XCHE0029,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/soe-ycs0009-divide-and-conquer-sorting-and-searching-and-randomized-algorithms,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",SOE-YCS0009,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/csp-xart131-drawing-realistic-figure,Drawing the Realistic Figure,CSP-XART131,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/mse274-dynamic-entrepreneurial-strategy,Dynamic Entrepreneurial Strategy,MS&E274,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/aa279d-dynamics-navigation-and-control-distributed-space-systems,"Dynamics, Navigation, and Control of Distributed Space Systems",AA279D,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse241-economic-analysis,Economic Analysis,MS&E241,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/xeiet201-economics-clean-energy-transition,Economics of the Clean Energy Transition,XEIET201,"Stanford School of Engineering, Stanford Doerr School of Sustainability","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/xeduc201xb-effective-classroom-conversations,Effective Classroom Conversations,XEDUC201XB,Stanford Graduate School of Education,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/sohs-y0002-election-2012,Election 2012,SOHS-Y0002,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/csp-xpol68z-election-2024-democracy-ballot,Election 2024: Democracy on the Ballot,CSP-XPOL68Z,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/chemeng432-electrochemical-energy-conversion,Electrochemical Energy Conversion,CHEMENG432,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/chemeng475-electrochemical-water-treatment-materials-and-processes,Electrochemical Water Treatment: Materials and Processes,CHEMENG475,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/ee309b-emerging-non-volatile-memory-devices-and-circuit-design,Emerging Non-Volatile Memory Devices and Circuit Design,EE309B,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/xacs301-emerging-threats-defenses,Emerging Threats & Defenses,XACS301,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/som-xche0022-employee-wellness-and-stress-management,Employee Wellness and Stress Management,SOM-XCHE0022,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced,",Enrollment Open
https://online.stanford.edu/courses/xeiet139-energy-storage,Energy Storage,XEIET139,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/aa222-engineering-design-optimization,Engineering Design Optimization,AA222,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/cee146s-engineering-economics-and-sustainability,Engineering Economics and Sustainability,CEE146S,"Stanford School of Engineering, Stanford Doerr School of Sustainability","Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/mse250a-engineering-risk-analysis,Engineering Risk Analysis,MS&E250A,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse276-entrepreneurial-management-and-finance,Entrepreneurial Management and Finance,MS&E276,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse472-entrepreneurial-thought-leaders-seminar,Entrepreneurial Thought Leaders' Seminar,MS&E472,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse272-entrepreneurship-without-borders,Entrepreneurship without Borders,MS&E272,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/epi231-epidemiology-infectious-diseases,Epidemiology of Infectious Diseases,EPI231,Stanford School of Medicine,NA ,NA 
https://online.stanford.edu/courses/xgen207-epigenetics-and-microbiomics-precision-health,Epigenetics and Microbiomics in Precision Health,XGEN207,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/som-xche0013-essentials-palliative-care,Essentials of Palliative Care,SOM-XCHE0013,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/sol-yphilanstrategy-essentials-program-strategy-and-evaluation,Essentials of Program Strategy and Evaluation,SOL-YPHILANSTRATEGY,Stanford Law School,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/soe-xetech0001-ethics-technology-public-policy-practitioners,"Ethics, Technology + Public Policy for Practitioners",SOE-XETECH0001,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/gse-xscale0004-evaluating-student-work-performance-assessments-guide-ngss-teaching-and,Evaluating Student Work from Performance Assessments to Guide NGSS Teaching and Learning: Course 4,GSE-XSCALE0004,Stanford Graduate School of Education,NA ,NA 
https://online.stanford.edu/courses/som-xche0011-evaluations-ai-applications-healthcare,Evaluations of AI Applications in Healthcare,SOM-XCHE0011,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/som-xche0006-exercise-physiology,Exercise Physiology,SOM-XCHE0006,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced,",Enrollment Open
https://online.stanford.edu/courses/som-y0013-exotic-tumor-database-training-certification,Exotic Tumor Database Training Certification,SOM-Y0013,Stanford School of Medicine,NA ,NA 
https://online.stanford.edu/courses/xacs133-exploiting-and-protecting-web-applications,Exploiting and Protecting Web Applications,XACS133,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/csp-xart98w-explorations-mixed-media-unleashing-creativity-through-daily-practice,Explorations in Mixed Media: Unleashing Creativity through Daily Practice,CSP-XART98W,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xcls117-fashion-and-other-disasters-history-clothing-middle-ages-modern-brands,Fashion and Other Disasters: A History of Clothing from the Middle Ages to Modern Brands,CSP-XCLS117,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/engr105-feedback-control-design,Feedback Control Design,ENGR105,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/csp-xbus02-financial-planning-part-i,Financial Planning: Part I,CSP-XBUS02,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/mse246-financial-risk-analytics,Financial Risk Analytics,MS&E246,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/som-y0019-focused-bedside-tte-and-ultrasound,Focused Bedside TTE and Ultrasound,SOM-Y0019,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/soeees-yci0001-forest-monitoring-claslite,Forest Monitoring with CLASlite,SOEEES-YCI0001,Stanford Doerr School of Sustainability,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/xdgt100-foundations-digital-transformation,Foundations for Digital Transformation,XDGT100,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/mse252-foundations-decision-analysis,Foundations of Decision Analysis,MS&E252,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/xacs101-foundations-information-security,Foundations of Information Security,XACS101,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/csp-xtech14-data-deployment-creating-production-ready-large-language-model-applications,From Data to Deployment: Creating Production-Ready Large Language Model Applications,CSP-XTECH14,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xart21-idea-launch-create-and-produce-your-own-podcast,From Idea to Launch: Create and Produce Your Own Podcast,CSP-XART21,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/chemeng345-fundamentals-and-applications-spectroscopy,Fundamentals and Applications of Spectroscopy,CHEMENG345,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/ee214a-fundamentals-analog-integrated-circuit-design,Fundamentals of Analog Integrated Circuit Design,EE214A,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/aa210a-fundamentals-compressible-flow,Fundamentals of Compressible Flow,AA210A,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/cs248b-fundamentals-computer-graphics-animation-and-simulation,Fundamentals of Computer Graphics: Animation and Simulation,CS248B,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/mse226-fundamentals-data-science-prediction-inference-causality,"Fundamentals of Data Science: Prediction, Inference, Causality",MS&E226,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/som-xche0010-fundamentals-machine-learning-healthcare,Fundamentals of Machine Learning for Healthcare,SOM-XCHE0010,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/csp-xbus62-fundamentals-product-management,Fundamentals of Product Management,CSP-XBUS62,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xbus300-futurist-leadership-thrive-during-times-accelerated-change,Futurist Leadership: Thrive during Times of Accelerated Change,CSP-XBUS300,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/soe-ycs0002-game-theory,Game Theory,SOE-YCS0002,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/soe-ycs0004-game-theory-ii-advanced-applications,Game Theory II: Advanced Applications,SOE-YCS0004,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/xgen203-genetic-engineering-and-biotechnology,Genetic Engineering and Biotechnology,XGEN203,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/xgen102-genomics-and-other-omics-comprehensive-essentials,Genomics and the Other Omics: The Comprehensive Essentials,XGEN102,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/xprod110-sp-gerencia-de-productos-transformando-oportunidades-en-grandes-productos-en,Gerencia de productos: Transformando oportunidades en grandes productos (En Español),XPROD110-SP,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/xgbi110-getting-buy-your-ideas,Getting Buy-In for Your Ideas,XGBI110,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/gsb-y0003-giving-20-mooc,Giving 2.0: The MOOC,GSB-Y0003,Graduate School of Business,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/mse271-global-entrepreneurial-marketing,Global Entrepreneurial Marketing,MS&E271,Stanford School of Engineering,"Online, instructor-led","Enrollment Full, Waitlist Open"
https://online.stanford.edu/courses/xexe349-global-unicorn-program-frontiers-social-innovation,Global Unicorn Program Frontiers in Social Innovation,XEXE349,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/soe-ycs0010-graph-search-shortest-paths-and-data-structures,"Graph Search, Shortest Paths, and Data Structures",SOE-YCS0010,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/soe-ycs0011-greedy-algorithms-minimum-spanning-trees-and-dynamic-programming,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",SOE-YCS0011,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/chemeng420-growth-and-form,Growth and Form,CHEMENG420,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/xche0029-gut-health-and-microbiome,Gut Health and the Microbiome,XCHE0029,Stanford School of Medicine,"Online, self-paced,",Enrollment Open
https://online.stanford.edu/courses/intlpol268-hack-lab,Hack Lab,INTLPOL268,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/cs217-hardware-accelerators-machine-learning,Hardware Accelerators for Machine Learning,CS217,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/sdss-xgp150-harnessing-power-geophysical-imaging-recharge-californias-groundwater,Harnessing the Power of Geophysical Imaging to Recharge California’s Groundwater,SDSS-XGP150,Stanford Doerr School of Sustainability,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/som-ycme0034-health-across-gender-spectrum,Health Across the Gender Spectrum,SOM-YCME0034,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-y0003-health-across-gender-spectrum,Health Across the Gender Spectrum,SOM-Y0003,Stanford School of Medicine,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/som-ycme0048-health-after-cancer-cancer-survivorship-primary-care,Health After Cancer: Cancer Survivorship for Primary Care,SOM-YCME0048,Stanford School of Medicine,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/som-xche0019-health-communication-strategies-impact-and-success,Health Communication: Strategies for Impact and Success,SOM-XCHE0019,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-xche0024-healthcare-leadership,Healthcare Leadership,SOM-XCHE0024,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced,",Enrollment Open
https://online.stanford.edu/courses/mse263-healthcare-operations-management,Healthcare Operations Management,MS&E263,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/som-xche0026-healthcare-risk-management,Healthcare Risk Management,SOM-XCHE0026,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-ycme0010-healthpro-advantage-anti-doping-education-health-professional-cme,HealthPro Advantage: Anti-Doping Education for the Health Professional (CME),SOM-YCME0010,Stanford School of Medicine,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/csp-xcom88-high-impact-communication-advance-your-technology-career,High-Impact Communication to Advance Your Technology Career,CSP-XCOM88,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xbus109-high-velocity-leadership-new-skills-navigating-workplace-change,High-Velocity Leadership: New Skills for Navigating Workplace Change,CSP-XBUS109,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xflm155-hollywood-1950s-10-essential-filmmakers,Hollywood in the 1950s: 10 Essential Filmmakers,CSP-XFLM155,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/csp-xbus11-how-build-successful-startups-learn-lessons-straight-silicon-valley,How to Build Successful Startups: Learn Lessons Straight from Silicon Valley Entrepreneurs,CSP-XBUS11,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/xeduc115n-how-learn-math-teachers,How to Learn Math for Teachers,XEDUC115N,Stanford Graduate School of Education,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/gse-yeduc115-s-how-learn-math-students,How to Learn Math: For Students,GSE-YEDUC115-S,Stanford Graduate School of Education,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-ycme0022-how-taper-patients-chronic-opioid-therapy,How To Taper Patients Off Of Chronic Opioid Therapy,SOM-YCME0022,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/sohs-yhisthtawrns-human-trafficking-awareness-general-public,Human Trafficking Awareness for the General Public,SOHS-YHISTHTAWRNS,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/sohs-yhisthtrestrnt-human-trafficking-awareness-restaurant-industry,Human Trafficking Awareness for the Restaurant Industry,SOHS-YHISTHTRESTRNT,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/xdgt115-human-centered-design-digital-transformation,Human-Centered Design for Digital Transformation,XDGT115,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/cs547-human-computer-interaction-seminar,Human-Computer Interaction Seminar,CS547,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/xeiet239-hybrid-and-electric-vehicles,Hybrid and Electric Vehicles,XEIET239,"Stanford School of Engineering, Stanford Doerr School of Sustainability","Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/som-ycme0038-hypertension-primary-care-cme,Hypertension in Primary Care (CME),SOM-YCME0038,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-y0022-identifying-and-responding-developmental-delay-young-children,Identifying and Responding to Developmental Delay in Young Children,SOM-Y0022,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-ycme0035-identifying-early-signs-psychosis-adolescents-and-young-adults,Identifying Early Signs of Psychosis in Adolescents and Young Adults,SOM-YCME0035,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/psych221-image-systems-engineering,Image Systems Engineering,PSYCH221,Stanford School of Humanities and Sciences,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/gsb-x0008-impact-coaching,Impact Coaching,GSB-X0008,Graduate School of Business,NA ,NA 
https://online.stanford.edu/courses/cs269i-incentives-computer-science,Incentives in Computer Science,CS269I,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/csp-xbus38-influencer-marketing-strategy-and-impact,Influencer Marketing: Strategy and Impact,CSP-XBUS38,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/ee276-information-theory,Information Theory,EE276,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/ee212-integrated-circuit-fabrication-processes,Integrated Circuit Fabrication Processes,EE212,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/epi261-intermediate-biostatistics-analysis-discrete-data,Intermediate Biostatistics: Analysis of Discrete Data,EPI261,Stanford School of Medicine,NA ,NA 
https://online.stanford.edu/courses/epi262-intermediate-biostatistics-regression-prediction-survival-analysis,"Intermediate Biostatistics: Regression, Prediction, Survival Analysis",EPI262,Stanford School of Medicine,NA ,NA 
https://online.stanford.edu/courses/epi226-intermediate-epidemiologic-and-clinical-research-methods,Intermediate Epidemiologic and Clinical Research Methods,EPI226,Stanford School of Medicine,NA ,NA 
https://online.stanford.edu/courses/intlpol241s-international-security-changing-world,International Security in a Changing World,INTLPOL241S,,NA ,NA 
https://online.stanford.edu/courses/sohs-yintwomenhealth-international-womens-health-and-human-rights,International Women's Health and Human Rights,SOHS-YINTWOMENHEALTH,Stanford School of Humanities and Sciences,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-yipe21cc-interprofessional-education-21st-century-care,Interprofessional Education for 21st Century Care,SOM-YIPE21CC,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/stats191-introduction-applied-statistics,Introduction to Applied Statistics,STATS191,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/cs257-introduction-automated-reasoning,Introduction to Automated Reasoning,CS257,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/som-xche0009-introduction-clinical-data,Introduction to Clinical Data,SOM-XCHE0009,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/cs148-introduction-computer-graphics-and-imaging,Introduction to Computer Graphics and Imaging,CS148,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/soe-ynetworking-sp-introduction-computer-networking,Introduction to Computer Networking,SOE-YNETWORKING-SP,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/cs144-introduction-computer-networking,Introduction to Computer Networking,CS144,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/engr205-introduction-control-design-techniques,Introduction To Control Design Techniques,ENGR205,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/cs255-introduction-cryptography,Introduction to Cryptography,CS255,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/csp-xtech26-introduction-data-visualization-python,Introduction to Data Visualization with Python,CSP-XTECH26,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/xcdt110-introduction-design-thinking,Introduction to Design Thinking,XCDT110,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/ee279-introduction-digital-communication,Introduction to Digital Communication,EE279,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/epi225-introduction-epidemiologic-and-clinical-research-methods,Introduction to Epidemiologic and Clinical Research Methods,EPI225,Stanford School of Medicine,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/som-ycme0004-introduction-food-and-health,Introduction to Food and Health,SOM-YCME0004,Stanford School of Medicine,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/soe-yhapatics-introduction-haptics,Introduction to Haptics,SOE-YHAPATICS,Stanford School of Engineering,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/som-xche0008-introduction-healthcare,Introduction to Healthcare,SOM-XCHE0008,"Stanford School of Medicine, Stanford Center for Health Education","Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/ee284a-introduction-internet-things,Introduction to Internet of Things,EE284A,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/xee100-introduction-internet-things,Introduction to Internet of Things,XEE100,Stanford School of Engineering,"Online, self-paced",Enrollment Open
https://online.stanford.edu/courses/csp-xphoto32-introduction-iphoneography-using-your-smartphone-make-extraordinary-images,Introduction to iPhoneography: Using Your Smartphone to Make Extraordinary Images,CSP-XPHOTO32,Stanford Continuing Studies,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/ee263-introduction-linear-dynamical-systems,Introduction to Linear Dynamical Systems,EE263,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/soe-yintrologic-introduction-logic,Introduction to Logic,SOE-YINTROLOGIC,Stanford School of Engineering,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/hstar-y0001-introduction-mathematical-thinking,Introduction to Mathematical Thinking,HSTAR-Y0001,Stanford Graduate School of Education,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/cee101e-introduction-mechanics-fluids,Introduction to Mechanics of Fluids,CEE101E,"Stanford School of Engineering, Stanford Doerr School of Sustainability",NA ,NA 
https://online.stanford.edu/courses/me210-introduction-mechatronics,Introduction to Mechatronics,ME210,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/engr240-introduction-micro-and-nano-electromechanical-systems,Introduction to Micro and Nano Electromechanical Systems,ENGR240,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse260-introduction-operations-management,Introduction to Operations Management,MS&E260,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/mse211-introduction-optimization,Introduction to Optimization,MS&E211,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/mse211x-introduction-optimization-accelerated,Introduction to Optimization (Accelerated),MS&E211X,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/epi259-introduction-probability-and-statistics-epidemiology,Introduction to Probability and Statistics for Epidemiology,EPI259,Stanford School of Medicine,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/cs109-introduction-probability-computer-scientists,Introduction to Probability for Computer Scientists,CS109,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/soe-ycee0001-introduction-probability-management,Introduction to Probability Management,SOE-YCEE0001,Stanford School of Engineering,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/mse265-introduction-product-management,Introduction to Product Management,MS&E265,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/stats203-introduction-regression-models-and-analysis-variance,Introduction to Regression Models and Analysis of Variance,STATS203,Stanford School of Humanities and Sciences,"Online, instructor-led",No Longer Available
https://online.stanford.edu/courses/stats203v-introduction-regression-models-and-analysis-variance-summer,Introduction to Regression Models and Analysis of Variance (Summer),STATS203V,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/cs223a-introduction-robotics,Introduction to Robotics,CS223A,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/me220-introduction-sensors,Introduction to Sensors,ME220,Stanford School of Engineering,NA ,NA 
https://online.stanford.edu/courses/stats216-introduction-statistical-learning,Introduction to Statistical Learning,STATS216,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/stats216v-introduction-statistical-learning-summer,Introduction to Statistical Learning (Summer),STATS216V,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/ee278-introduction-statistical-signal-processing,Introduction to Statistical Signal Processing,EE278,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/xfds110-introduction-statistics,Introduction to Statistics,XFDS110,Stanford School of Humanities and Sciences,"Online, self-paced, Coursera",Enrollment Open
https://online.stanford.edu/courses/stats217-introduction-stochastic-processes-i,Introduction to Stochastic Processes I,STATS217,Stanford School of Humanities and Sciences,NA ,NA 
https://online.stanford.edu/courses/som-y0025-introduction-systematic-reviews,Introduction to Systematic Reviews,SOM-Y0025,Stanford School of Medicine,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/swie-yncp102-introduction-natural-capital-approach-department-defense-environments,Introduction to the Natural Capital Approach in Department of Defense Environments,SWIE-YNCP102,,NA ,NA 
https://online.stanford.edu/courses/swie-yncp101-introduction-natural-capital-project-approach,Introduction to the Natural Capital Project Approach,SWIE-YNCP101,,"Online, self-paced, EdX",Enrollment Open
https://online.stanford.edu/courses/cs154-introduction-theory-computation,Introduction to the Theory of Computation,CS154,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/stats200-introduction-theoretical-statistics,Introduction to Theoretical Statistics,STATS200,Stanford School of Humanities and Sciences,"Online, instructor-led",Enrollment Open
https://online.stanford.edu/courses/ee271-introduction-vlsi-systems,Introduction to VLSI Systems,EE271,Stanford School of Engineering,"Online, instructor-led",Enrollment Open
